Train_Number,Train_Name,Start_Station,Start_Code,Destination_Station,Destination_Code,Departure,Arrival
12127,Intercity Express,Mumbai Central,MMCT,Pune Junction,PUNE,15:38,04:40
12125,Pragati Express,Mumbai Central,MMCT,Pune Junction,PUNE,07:19,18:08
11009,Sinhagad Express,Mumbai Central,MMCT,Pune Junction,PUNE,02:39,02:47
51027,Fast Passenger,Mumbai Central,MMCT,Pandharpur,PVR,01:13,17:46
12141,Rajendra Ngr Express,Mumbai Central,MMCT,Rajendra Nagar,RJPB,06:38,22:15
11301,Udyan Express,Mumbai Central,MMCT,Bangalore Cy Junction,SBC,20:02,18:54
16529,Udyan Express,Mumbai Central,MMCT,Bangalore Cy Junction,SBC,10:15,21:05
2702,Cstm Sc Premium,Mumbai Central,MMCT,Secunderabad Junction,SC,15:06,03:26
17057,Devagiri Express,Mumbai Central,MMCT,Secunderabad Junction,SC,16:17,18:57
51033,Shirdi Fast Passenger,Mumbai Central,MMCT,Sarewagar Shirdi,SNSI,14:49,13:51
12921,Flying Ranee,Mumbai Central,MMCT,SURAT,ST,16:57,13:32
11305,Cstm Solapur Express,Mumbai Central,MMCT,Solapur Junction,SUR,15:26,03:32
12115,Siddheshwar Express,Mumbai Central,MMCT,Solapur Junction,SUR,17:52,12:10
16331,Trivandram Express,Mumbai Central,MMCT,Trivandrum Cntl,TVC,19:36,04:41
2007,Vlnk Premium Special,Mumbai Central,MMCT,Vellankanni,VLNK,11:47,23:30
19005,Saurashtra Mail,Mumbai Central,MMCT,Veraval,VRL,02:14,04:10
,,,,,,,
12118,Manmad Ltt Express,Manmad Junction,MMR,Lokmanyatilak T,LTT,18:06,13:25
22102,Rajya Rani Express,Manmad Junction,MMR,Lokmanyatilak T,LTT,22:52,09:16
12110,Panchavti Express,Manmad Junction,MMR,Mumbai Central,MMCT,07:00,11:42
51402,Mmr Pune Passenger,Manmad Junction,MMR,Pune Junction,PUNE,05:09,03:41
17063,Ajanta Express,Manmad Junction,MMR,Secunderabad Junction,SC,07:49,01:04
,,,,,,,
16864,Mq Bgkt Express,Mannargudi,MQ,Bhagat Ki Kothi,BGKT,11:46,17:29
16615,Chemmozhi Express,Mannargudi,MQ,Coimbatore Junction,CBE,19:40,08:33
16180,Mannai Express,Mannargudi,MQ,Chennai Egmore,MS,17:16,09:39
17408,Tirupati Express,Mannargudi,MQ,Tirupati,TPTY,08:28,06:46
,,,,,,,
22146,Mrj Pvr Superfast Express,Miraj Junction,MRJ,Pandharpur,PVR,03:02,06:37
11047,Miraj Ubl Express,Miraj Junction,MRJ,SSS Hubballi Junction,ULB,12:37,04:10
6520,Mrj Ypr Special,Miraj Junction,MRJ,Yesvantpur Junction,YPR,20:04,20:11
6518,Mrj Ypr Special,Miraj Junction,MRJ,Yesvantpur Junction,YPR,06:01,07:03
,,,,,,,
6013,Bikaner Express,Chennai Egmore,MS,Bikaner Junction,BKN,07:13,18:30
12633,Kanyakumari Express,Chennai Egmore,MS,Kanyakumari,CAPE,07:56,05:33
6037,Coimbatore Express,Chennai Egmore,MS,Coimbatore Junction,CBE,07:56,10:30
6039,Coimbatore Express,Chennai Egmore,MS,Coimbatore Junction,CBE,14:20,04:24
6041,Ms Cbe Express,Chennai Egmore,MS,Coimbatore Junction,CBE,22:39,06:50
17643,Circar Express,Chennai Egmore,MS,KakREWAda Port,COA,05:32,21:36
12164,Chennai Express,Chennai Egmore,MS,Dadar Western,DDR,05:20,04:57
15929,Dibrugarh Express,Chennai Egmore,MS,Dibrugarh,DRB,07:38,12:40
12390,Ms Gaya Express,Chennai Egmore,MS,Gaya Junction,GAYA,15:59,05:11
15629,Guwahati Express,Chennai Egmore,MS,Guwahati,GHY,07:37,06:29
16125,Ms Jodhpur Express,Chennai Egmore,MS,Jodhpur Junction,JU,01:48,15:20
17651,Kacheguda Express,Chennai Egmore,MS,Kacheguda,KCG,05:31,21:04
16859,Ms Mangalore Express,Chennai Egmore,MS,Mangalore Cntl,MAQ,16:36,22:40
12793,Madurai Express,Chennai Egmore,MS,Madurai Junction,MDU,23:21,16:14
22623,Madurai Express,Chennai Egmore,MS,Madurai Junction,MDU,16:45,19:02
12637,Pandian Express,Chennai Egmore,MS,Madurai Junction,MDU,15:55,00:41
12635,Vaigai Express,Chennai Egmore,MS,Madurai Junction,MDU,00:33,01:05
16179,Mannai Express,Chennai Egmore,MS,Mannargudi,MQ,15:28,03:17
6351,Ms Ncj Express,Chennai Egmore,MS,Nagercoil Junction,NCJ,05:44,09:31
611,Ms Ncj Premium,Chennai Egmore,MS,Nagercoil Junction,NCJ,09:52,11:02
6747,Nagercoil Express,Chennai Egmore,MS,Nagercoil Junction,NCJ,23:29,10:47
6017,Nagercoil Express,Chennai Egmore,MS,Nagercoil Junction,NCJ,02:26,11:21
12667,Nagercoil Express,Chennai Egmore,MS,Nagercoil Junction,NCJ,07:39,22:54
6101,Rameshwarm Express,Chennai Egmore,MS,Rameswaram,RMM,07:09,16:01
16701,Rameswaram Express,Chennai Egmore,MS,Rameswaram,RMM,00:02,15:16
16713,Rameswaram Express,Chennai Egmore,MS,Rameswaram,RMM,21:58,16:54
16101,Rameswaram Express,Chennai Egmore,MS,Rameswaram,RMM,01:14,01:27
12661,Pothigai Express,Chennai Egmore,MS,Sengottai,SCT,02:37,16:11
6803,Sengottai Express,Chennai Egmore,MS,Sengottai,SCT,22:44,15:21
16105,Tiruchendur Express,Chennai Egmore,MS,Tiruchendur,TCN,03:52,00:34
607,Ms Ten Premium,Chennai Egmore,MS,Tirunelveli Junction,TEN,11:25,05:55
609,Ms Ten Premium,Chennai Egmore,MS,Tirunelveli Junction,TEN,11:45,21:29
12631,Nellai Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,18:50,01:38
6709,Ten Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,18:46,16:02
6715,Ten Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,02:31,16:12
6745,Tirunelveli Junction Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,11:06,04:04
6711,Tirunelveli Junction Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,18:02,01:10
6705,Tirunelveli Junction Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,23:55,09:12
6703,Tirunelveli Junction Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,06:47,02:58
6713,Tirunelveli Junction Express,Chennai Egmore,MS,Tirunelveli Junction,TEN,04:38,10:06
16183,Uzhavan Express,Chennai Egmore,MS,Thanjavur,TJ,17:10,01:53
16177,Rock Fort Express,Chennai Egmore,MS,Tiruchchirapali,TJP,13:42,22:44
6057,Tiruchi Express,Chennai Egmore,MS,Tiruchchirapali,TJP,16:08,06:29
16853,Trichy Express,Chennai Egmore,MS,Tiruchchirapali,TJP,10:25,01:45
16129,Ms Tn Link Express,Chennai Egmore,MS,Tuticorin,TN,04:47,19:09
6035,Tuticorin Express,Chennai Egmore,MS,Tuticorin,TN,00:12,03:04
6061,Ms Tpj Superfast Express,Chennai Egmore,MS,Tiruchchirapali,TPTY,16:43,18:26
16723,Anantapuri Express,Chennai Egmore,MS,Trivandrum Cntl,TVC,15:43,05:25
16185,VLNKni Express,Chennai Egmore,MS,Vellankanni,VLNK,19:50,19:13
,,,,,,,
14164,Sangam Express,Meerut City,MTC,Allahabad Junction,ALD,09:53,03:13
22454,Rajya Rani Express,Meerut City,MTC,Lucknow Ne,LNJ,04:57,23:42
29020,Dehradun Express,Meerut City,MTC,Mandasor,MDS,22:30,23:45
,,,,,,,
15108,Mtj Cpr Express,Mathura Junction,MTJ,Chhapra,CPR,20:03,03:41
12178,Chambal Express,Mathura Junction,MTJ,Howrah Junction,HWH,23:50,09:51
2403,Mtj Jp Special,Mathura Junction,MTJ,Jaipur,JP,17:28,23:25
,,,,,,,
17049,Mtm Sc Express,Machelipatnam,MTM,Secunderabad Junction,SC,17:14,09:28
17249,Mtm Sc Express,Machelipatnam,MTM,Secunderabad Junction,SC,19:36,22:46
7049,Mtm Sc Special,Machelipatnam,MTM,Secunderabad Junction,SC,23:40,18:13
17402,Mtm Tpty Express,Machelipatnam,MTM,Tirupati,TPTY,21:36,15:51
57229,Mtm Vskp Passenger,Machelipatnam,MTM,Vishakapatnam,VSKP,04:04,09:44
17211,Kondaveedu Express,Machelipatnam,MTM,Yesvantpur Junction,YPR,05:03,06:55
12672,Nilagiri Express,Metupalaiyam,MTP,Chennai Central,MAS,01:46,16:59
6135,Mtp Onr Passenger,Metupalaiyam,MTP,Coonoor,ONR,21:40,05:48
56136,Mtp Uam Passenger,Metupalaiyam,MTP,Udagamandalam,UAM,11:02,15:09
,,,,,,,
57626,KLKthiya F Psr,Manuguru,MUGR,Secunderabad Junction,SC,04:17,13:09
17025,Mugr Sc Express,Manuguru,MUGR,Secunderabad Junction,SC,14:20,21:26
12751,Mugr Sc Express,Manuguru,MUGR,Secunderabad Junction,SC,20:29,12:19
,,,,,,,
15112,Cpr Intercity,Manduadih,MUV,Chhapra,CPR,00:29,00:16
15104,Gkp Intercity,Manduadih,MUV,Gorakhpur Junction,GKP,18:35,19:57
15007,Muv Ljn Express,Manduadih,MUV,Lucknow Ne,LNJ,14:30,21:02
12538,Muv Mfp Express,Manduadih,MUV,Muzaffarpur Junction,MPF,18:27,15:36
12559,Shiv Ganga Express,Manduadih,MUV,New Delhi,NDLS,18:06,04:38
11032,Gyan Ganga Express,Manduadih,MUV,Pune Junction,PUNE,01:40,13:54
22132,Gyan Ganga Superfast,Manduadih,MUV,Pune Junction,PUNE,19:10,11:57
15120,Muv Rmm Express,Manduadih,MUV,Rameswaram,RMM,20:10,18:16
,,,,,,,
16210,Ajmer Express,Mysore Junction,MYS,Ajmer Junction,AII,21:04,19:34
16229,Mys Bsb Express,Mysore Junction,MYS,Varanasi Junction,BSB,21:48,14:54
6229,Mys Bsb Express,Mysore Junction,MYS,Varanasi Junction,BSB,17:50,00:25
12578,Bagmati Express,Mysore Junction,MYS,Darbhanga Junction,DBG,16:59,19:51
11036,Sharavati Express,Mysore Junction,MYS,Dadar Western,DDR,03:50,02:25
17301,Mys Dharwad Express,Mysore Junction,MYS,Dharwad,DWR,21:42,11:33
22818,Mys Howrah Express,Mysore Junction,MYS,Howrah Junction,HWH,17:49,18:30
12975,Jaipur Express,Mysore Junction,MYS,Jaipur,JP,00:51,23:01
22681,Chennai Express,Mysore Junction,MYS,Chennai Central,MAS,14:34,20:49
16022,Kaveri Express,Mysore Junction,MYS,Chennai Central,MAS,21:40,15:08
12008,Shatabdi Express,Mysore Junction,MYS,Chennai Central,MAS,11:14,19:45
12781,Swarna Jayanthi,Mysore Junction,MYS,Hazrat Nizamuddin,NZM,11:39,08:23
56263,Bangalore Passenger,Mysore Junction,MYS,Bangalore Cy Junction,SBC,07:32,16:22
16215,Chamundi Express,Mysore Junction,MYS,Bangalore Cy Junction,SBC,02:58,08:36
16557,Rajyarani Express,Mysore Junction,MYS,Bangalore Cy Junction,SBC,11:10,05:10
12613,Tippu Express,Mysore Junction,MYS,Bangalore Cy Junction,SBC,15:39,17:39
16217,Mys Snsi Express,Mysore Junction,MYS,Sarewagar Shirdi,SNSI,01:40,13:45
16535,Golgumbaz Express,Mysore Junction,MYS,Solapur Junction,SUR,07:57,13:01
16206,Talguppa Express,Mysore Junction,MYS,Talguppa,TLGP,02:12,09:00
7301,Talguppa Express,Mysore Junction,MYS,Talguppa,TLGP,00:35,11:50
16236,Tuticorin Express,Mysore Junction,MYS,Tuticorin,TN,02:18,12:40
16592,Hampi Express,Mysore Junction,MYS,SSS Hubballi Junction,UBL,14:57,17:53
6201,Mys Vsg Express,Mysore Junction,MYS,Vasco Da Gama,VSG,11:29,14:43
,,,,,,,
6618,Coimbatore Express,Nagercoil Junction,NCJ,Coimbatore Junction,CBE,00:46,16:23
16609,Coimbatore Express,Nagercoil Junction,NCJ,Coimbatore Junction,CBE,02:59,14:33
16354,Kacheguda Express,Nagercoil Junction,NCJ,Kacheguda,KCG,07:06,19:02
6308,Kacheguda Express,Nagercoil Junction,NCJ,Kacheguda,KCG,16:37,00:28
16606,Ernad Express,Nagercoil Junction,NCJ,Mangalore Cntl,MAQ,00:19,13:13
6006,Chennai Express,Nagercoil Junction,NCJ,Chennai Central,MAS,20:32,08:16
12690,Ncj Chennai Express,Nagercoil Junction,NCJ,Chennai Central,MAS,17:19,06:56
16340,Mumbai Express,Nagercoil Junction,NCJ,Mumbai Central,MMCT,17:24,07:15
16352,Ncj Mumbai Express,Nagercoil Junction,NCJ,Mumbai Central,MMCT,10:35,09:42
6084,Chennai Express,Nagercoil Junction,NCJ,Chennai Egmore,MS,09:08,07:55
12668,Chennai Express,Nagercoil Junction,NCJ,Chennai Egmore,MS,16:55,12:09
6018,Chennai Express,Nagercoil Junction,NCJ,Chennai Egmore,MS,15:54,18:10
6748,Chennai Express,Nagercoil Junction,NCJ,Chennai Egmore,MS,15:01,06:22
632,Ncj Ms Premium,Nagercoil Junction,NCJ,Chennai Egmore,MS,22:38,18:59
6354,Ncj Pnbe Express,Nagercoil Junction,NCJ,Patna Junction,PNBE,02:00,04:31
17236,Bangalore Express,Nagercoil Junction,NCJ,Bangalore Cy Junction,SBC,17:08,08:33
12659,Gurudev Express,Nagercoil Junction,NCJ,Shalimar,SHM,02:53,19:41
6597,Yesvantpur Express,Nagercoil Junction,NCJ,Yesvantpur Junction,YPR,08:14,05:06
6599,Yesvantpur Express,Nagercoil Junction,NCJ,Yesvantpur Junction,YPR,00:43,10:29
,,,,,,,
12958,Adi Sj RaJPhani,New Delhi,NDLS,Ahmedabad Junction,ADI,01:53,16:50
14212,Intercity Express,New Delhi,NDLS,Agra Fort,AF,02:11,14:46
12015,Ajmer Shatabdi,New Delhi,NDLS,Ajmer Junction,AII,05:34,16:15
12276,Ald Duronto Express,New Delhi,NDLS,Allahabad Junction,ALD,05:58,01:39
4112,Ndls Ald Superfast Special,New Delhi,NDLS,Allahabad Junction,ALD,04:17,17:17
4424,Ndls Ald Superfast Special,New Delhi,NDLS,Allahabad Junction,ALD,04:44,18:53
12418,Prayag Raj Express,New Delhi,NDLS,Allahabad Junction,ALD,10:04,03:10
12013,Amritsar Shatabdi,New Delhi,NDLS,Amritsar Junction,ASR,04:03,12:57
12031,Amritsar Shatabdi,New Delhi,NDLS,Amritsar Junction,ASR,02:10,14:31
12459,Ndlsasr Express,New Delhi,NDLS,Amritsar Junction,ASR,15:54,21:37
12497,Shane Punjab,New Delhi,NDLS,Amritsar Junction,ASR,12:03,07:08
12029,Swarna Shatabdi,New Delhi,NDLS,Amritsar Junction,ASR,06:35,16:14
12282,Bbs Duronto Express,New Delhi,NDLS,Bhubaneswar,BBS,23:16,16:43
22812,Bubneswr RaJPhani,New Delhi,NDLS,Bhubaneswar,BBS,22:22,17:59
22824,Bubneswr RaJPhani,New Delhi,NDLS,Bhubaneswar,BBS,07:59,23:14
22806,Ndls Bbs Superfast Express,New Delhi,NDLS,Bhubaneswar,BBS,17:42,04:41
12820,Orissa S Kranti,New Delhi,NDLS,Bhubaneswar,BBS,18:20,16:47
14316,Intercity Express,New Delhi,NDLS,Bareilly,BE,00:39,20:35
12350,Ndls Bgp Express,New Delhi,NDLS,Bhagalpur,BGP,20:53,19:22
4412,Ndls Bju Premiu,New Delhi,NDLS,Barauni Junction,BJU,07:47,04:39
4022,Ndls Bju Premiu,New Delhi,NDLS,Barauni Junction,BJU,09:29,03:24
12554,Vaishali Express,New Delhi,NDLS,Barauni Junction,BJU,10:10,16:06
14258,Kashi V Express,New Delhi,NDLS,Varanasi Junction,BSBS,00:07,10:05
22418,Mahamana Express,New Delhi,NDLS,Varanasi Junction,BSBS,04:34,03:34
12442,Bilaspur RaJPhani,New Delhi,NDLS,Bilaspur Junction,BSP,21:13,18:26
12047,Ndls Bti Shatabdi,New Delhi,NDLS,Bhatinda Junction,BTI,08:20,00:29
12045,Ndls Cdg Shatabdi,New Delhi,NDLS,Chandigarh Junction,CDG,05:43,05:33
12034,Ndls Cnb Shatabdi,New Delhi,NDLS,Kanpur Central,CNB,18:26,04:21
12452,Shram Shkti Express,New Delhi,NDLS,Kanpur Central,CNB,13:56,02:54
12566,Bihar S Kranti,New Delhi,NDLS,Darbhanga Junction,DBG,04:31,03:57
4072,Ndls Dbg Splq,New Delhi,NDLS,Darbhanga Junction,DBG,03:21,17:44
12562,Swatantrta S Express,New Delhi,NDLS,Darbhanga Junction,DBG,06:40,16:42
12424,DBRGt RaJPhani,New Delhi,NDLS,Dibrugarh Town,DBRG,13:24,05:29
12236,Ndls DBRG RaJPhani,New Delhi,NDLS,Dibrugarh,DBRG,16:50,19:35
12436,Ndls DBRGt RaJPhani,New Delhi,NDLS,Dibrugarh Town,DBRG,18:30,00:13
12055,Ddn Janshtbdi,New Delhi,NDLS,Dehradun,DDN,23:32,18:13
12017,Dehradun Shatabdi,New Delhi,NDLS,Dehradun,DDN,14:20,06:29
12205,Nanda Devi Express,New Delhi,NDLS,Dehradun,DDN,17:17,20:09
12398,Mahabodhi Express,New Delhi,NDLS,Gaya Junction,GAYA,05:16,06:37
2236,Ndls Ghy Superfast Special,New Delhi,NDLS,Guwahati,GHY,15:19,20:51
2436,Ndls Ghy Superfast Special,New Delhi,NDLS,Guwahati,GHY,11:34,08:42
12002,Bhopal Shatabdi,New Delhi,NDLS,Habibganj,HBG,20:13,05:53
12274,Hwh Duronto Express,New Delhi,NDLS,Howrah Junction,HWH,23:34,09:00
12306,Kolkata RaJPhani,New Delhi,NDLS,Howrah Junction,HWH,03:06,21:09
12302,Kolkata RaJPhani,New Delhi,NDLS,Howrah Junction,HWH,19:27,09:38
12324,Ndls Hwh Express,New Delhi,NDLS,Howrah Junction,HWH,15:33,00:53
4008,Ndls Hwh Special,New Delhi,NDLS,Howrah Junction,HWH,16:52,15:22
12250,Ndls Hwh Yuva,New Delhi,NDLS,Howrah Junction,HWH,03:22,00:42
12382,Poorva Express,New Delhi,NDLS,Howrah Junction,HWH,10:43,02:15
12304,Poorva Express,New Delhi,NDLS,Howrah Junction,HWH,22:09,18:12
12724,Andhra Pradesh Express,New Delhi,NDLS,Hyderabad Decan,HYB,20:08,20:54
12402,Magadh Express,New Delhi,NDLS,Islampur,IPR,05:37,20:44
12425,Jammu RaJPhani,New Delhi,NDLS,Jammu Tawi,JAT,17:59,09:19
2445,Jat Premium Special,New Delhi,NDLS,Jammu Tawi,JAT,20:52,12:16
12191,Ndls Jbp Superfast Express,New Delhi,NDLS,Jabalpur,JBP,22:29,12:54
14681,Ndls Juc Express,New Delhi,NDLS,Jalandhar City,JUC,09:29,01:05
12005,Kalka Shatabdi,New Delhi,NDLS,Kalka,KLK,08:15,22:51
12011,Kalka Shatabdi,New Delhi,NDLS,Kalka,KLK,17:51,13:32
3114,Ndls Koaa Special,New Delhi,NDLS,Kolkata,KOAA,22:29,02:10
2504,Ndls Kyq Premiu,New Delhi,NDLS,Kamakhya,KYQ,11:52,03:24
5619,Ndls Kyq Superfast Special,New Delhi,NDLS,Kamakhya,KYQ,18:35,17:47
12420,Gomti Express,New Delhi,NDLS,Lucknow Nr,LJN,18:44,04:13
4420,Ndls Lku Ac Special,New Delhi,NDLS,Lal Kuan,LKU,08:40,17:58
2040,Ndls Lku Ac Special,New Delhi,NDLS,Lal Kuan,LKU,00:14,10:03
12004,Ljn Swran Shtbd,New Delhi,NDLS,Lucknow Ne,LNJ,10:30,03:29
12272,Lko Duronto Express,New Delhi,NDLS,Lucknow Nr,LNJ,09:05,06:42
12230,Lucknow Mail,New Delhi,NDLS,Lucknow Nr,LNJ,13:13,16:08
2234,Ndls Lko Ac Special,New Delhi,NDLS,Lucknow Nr,LNJ,22:34,01:33
4440,Ndls Lko Ac Special,New Delhi,NDLS,Lucknow Nr,LNJ,22:38,11:21
4934,Ndls Lko Premiu,New Delhi,NDLS,Lucknow Nr,LNJ,22:06,13:23
4944,Ndls Lko Premiu,New Delhi,NDLS,Lucknow Nr,LNJ,16:00,20:24
12430,Ndls Lko Raj,New Delhi,NDLS,Lucknow Nr,LNJ,13:58,14:01
4434,Ndls Lko Special,New Delhi,NDLS,Lucknow Nr,LNJ,17:09,15:11
4942,Ndls Lko Special,New Delhi,NDLS,Lucknow Nr,LNJ,09:59,16:15
4030,Ndls Lko Special,New Delhi,NDLS,Lucknow Nr,LNJ,13:34,23:34
4202,Ndls Lko Special,New Delhi,NDLS,Lucknow Nr,LNJ,01:25,13:00
12616,G T Express,New Delhi,NDLS,Chennai Central,MAS,06:28,18:22
12622,Tamil Nadu Express,New Delhi,NDLS,Chennai Central,MAS,00:44,13:41
14004,Ndls Mldt Express,New Delhi,NDLS,Malda Town,MLDT,03:43,18:46
22210,Bct Duronto,New Delhi,NDLS,Mumbai Central,MMCT,09:00,12:10
12952,Mumbai RaJPhani,New Delhi,NDLS,Mumbai Central,MMCT,14:59,08:14
9006,Ndls Bct Ac Special,New Delhi,NDLS,Mumbai Central,MMCT,21:51,22:46
22914,Ndls Bct Premiu,New Delhi,NDLS,Mumbai Central,MMCT,19:47,18:10
9004,Ndls Bct Superfast Express,New Delhi,NDLS,Mumbai Central,MMCT,10:43,21:19
12560,Shiv Ganga Express,New Delhi,NDLS,Manduadih,MUV,00:41,05:17
12524,Ndls Njp Superfast Express,New Delhi,NDLS,New Jalpaiguri,NJP,09:05,08:07
22404,Ndls Pdy Express,New Delhi,NDLS,Puducherry,PDYR,09:40,15:58
4004,Pnbe Ac Special,New Delhi,NDLS,Patna Junction,PNBE,03:08,03:33
12816,Nandan Kanan Express,New Delhi,NDLS,Puri,PURI,12:27,18:43
12876,Neelachal Express,New Delhi,NDLS,Puri,PURI,20:07,03:16
12802,Purshottam Express,New Delhi,NDLS,Puri,PURI,12:26,14:44
12392,Shramjevi N Express,New Delhi,NDLS,Rajgir,RGD,07:57,06:07
12310,Rjpb RaJPhani,New Delhi,NDLS,Rajendra Nagar,RJPB,22:21,00:21
12394,Sampoorn K Express,New Delhi,NDLS,Rajendra Nagar,RJPB,00:23,22:22
12878,Ndls Rnc G Rath,New Delhi,NDLS,Ranchi,RNC,18:01,19:00
12440,Ndls Rnc Raj Express,New Delhi,NDLS,Ranchi,RNC,16:42,11:49
12454,Ndls Rnc RaJPhani,New Delhi,NDLS,Ranchi,RNC,22:23,13:49
14323,Ndls Rok Express,New Delhi,NDLS,Rohtak Junction,ROK,09:31,13:51
12628,Karnataka Express,New Delhi,NDLS,Bangalore Cy Junction,SBC,00:27,01:46
15602,Ndls Scl Psk Express,New Delhi,NDLS,Silchar,SCL,07:14,01:38
12260,Sdah Duronto Express,New Delhi,NDLS,Sealdah,SDAH,00:29,03:13
2260,Sdah Premium,New Delhi,NDLS,Sealdah,SDAH,18:36,03:40
12314,Sealdah RJPhani,New Delhi,NDLS,Sealdah,SDAH,12:55,09:01
12502,Porvotr S Kranti,New Delhi,NDLS,Guwahati,SHATI,11:46,19:43
12826,Jhrkhnd S Kranti,New Delhi,NDLS,Ranchi,SHI,19:18,02:55
4012,Ndls Snsi Superfast Special,New Delhi,NDLS,Sarewagar Shirdi,SNSI,13:34,19:45
4406,Snsi Premium,New Delhi,NDLS,Sarewagar Shirdi,SNSI,04:04,09:04
22461,Shri Shakti Express,New Delhi,NDLS,Shmata V D Ktra,SVDK,06:04,03:14
4401,Svdk Premium Special,New Delhi,NDLS,Shmata V D Ktra,SVDK,03:56,10:15
12626,KeSML Express,New Delhi,NDLS,Trivandrum Cntl,TVC,02:42,13:40
4096,Ndls Tvc Ac Special,New Delhi,NDLS,Trivandrum Cntl,TVC,19:54,08:41
12057,Uhl Janshatabdi,New Delhi,NDLS,Una Himachal,UHL,22:00,10:40
4033,Ndls Uhp Ac Special,New Delhi,NDLS,Udhampur,UHP,14:59,17:21
4055,Ndls Uhp Special,New Delhi,NDLS,Udhampur,UHP,01:59,10:52
12445,Uttar S Kranti,New Delhi,NDLS,Udhampur,UHP,17:47,08:30
22416,Andhra Pradesh Express,New Delhi,NDLS,Vishakapatnam,VSKP,08:11,17:16
,,,,,,,
7513,Ned Ald Special,Nanded,NED,Allahabad Junction,ALD,16:56,03:14
12421,Ned Asr Superfast Express,Nanded,NED,Amritsar Junction,ASR,04:17,15:47
12715,Sachkhand Express,Nanded,NED,Amritsar Junction,ASR,08:13,20:05
17620,Ned Awb Express,Nanded,NED,Aurangabad,AWB,14:27,01:09
17623,Ned Bkn Express,Nanded,NED,Bikaner Junction,BKN,07:11,16:11
7408,Ned Bkn Special,Nanded,NED,Bikaner Junction,BKN,23:14,02:16
7037,Ned Bkn Special,Nanded,NED,Bikaner Junction,BKN,20:38,13:01
57564,Ned Hyb Passenger,Nanded,NED,Hyderabad Decan,HYB,10:37,14:00
2421,Ned Jat Special,Nanded,NED,Jammu Tawi,JAT,04:20,23:12
11012,Ned Ltt Express,Nanded,NED,Lokmanyatilak T,LTT,18:08,10:00
17618,Tapovan Express,Nanded,NED,Mumbai Central,MMCT,02:25,16:36
17614,Ned Pune Express,Nanded,NED,Pune Junction,PUNE,08:46,15:42
7631,Ned Pune Special,Nanded,NED,Pune Junction,PUNE,12:01,21:09
7629,Ned Pune Special,Nanded,NED,Pune Junction,PUNE,20:36,08:48
7622,Ned Pune Special,Nanded,NED,Pune Junction,PUNE,00:06,18:49
12730,Pune Express,Nanded,NED,Pune Junction,PUNE,08:45,15:01
7501,Ned Pvr Special,Nanded,NED,Pandharpur,PVR,06:09,17:07
16593,Ned Sbc Express,Nanded,NED,Bangalore Cy Junction,SBC,02:38,06:01
18310,Nagawali Express,Nanded,NED,Sambalpur,SBP,20:01,10:28
4722,Ned Sgnr Superfast Express,Nanded,NED,Shri Ganganagar,SGNR,16:34,16:36
12485,Ned Sgnr Express,Nanded,NED,Shri Ganganagar,SGNR,14:51,18:47
12767,Ned Src Superfast Express,Nanded,NED,Santragachi Junction,SRC,05:51,12:43
7609,Ned St Special,Nanded,NED,SURAT,ST,18:21,05:44
22457,Ned Uhl Superfast Express,Nanded,NED,Una Himachal,UHL,22:08,00:57
18510,Ned Vskp Express,Nanded,NED,Vishakapatnam,VSKP,15:11,19:22
8510,Ned Vskp Special,Nanded,NED,Vishakapatnam,VSKP,05:43,04:23
,,,,,,,
11454,Prerana Express,Nagpur Junction,NGP,Ahmedabad Junction,ADI,03:11,04:50
12120,Ajni Ami Express,Nagpur Junction,NGP,Amravati,AMI,21:42,19:30
22112,Ngp Bsl Superfast Express,Nagpur Junction,NGP,Bhusaval Junction,BSL,01:02,21:49
18240,Ngp Bilaspur Express,Nagpur Junction,NGP,Bilaspur Junction,BSP,17:11,06:56
12856,Bsp Intercity,Nagpur Junction,NGP,Bilaspur Junction,BSP,22:28,06:21
5592,Ngp Dbg Exam Special,Nagpur Junction,NGP,Darbhanga Junction,DBG,05:19,07:32
1657,Ngp Hbj Special,Nagpur Junction,NGP,Habibganj,HBG,06:42,22:36
8611,Ngp Hatia Special,Nagpur Junction,NGP,Hatia,HTE,17:58,03:02
12924,Ngp Indore Express,Nagpur Junction,NGP,Indore Junction Bg,INDB,05:21,10:18
12914,Trishatabdi Express,Nagpur Junction,NGP,Indore Junction Bg,INDB,09:53,16:23
58839,Ngp RGD Jbp Passenger,Nagpur Junction,NGP,Jabalpur,JBP,04:32,23:13
11203,Ngp Jaipur Express,Nagpur Junction,NGP,Jaipur,JP,17:33,08:19
11403,Ngp Kop Express,Nagpur Junction,NGP,C Shahumharaj T,KOP,18:13,19:35
1018,Nagpur Junction Ltt Special,Nagpur Junction,NGP,Lokmanyatilak T,LTT,17:41,20:37
11402,Nandigram Express,Nagpur Junction,NGP,Mumbai Central,MMCT,16:01,12:18
12290,Ngp Cstm Duront,Nagpur Junction,NGP,Mumbai Central,MMCT,12:45,01:42
